Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;Unnamed: 15;Unnamed: 16
15/01/2005;21.00.00;3.6;1289.0;-200.0;14.7;1140.0;560.0;590.0;168.0;1317.0;1532.0;6.5;67.6;0.6608;;
15/01/2005;22.00.00;2.3;1124.0;-200.0;8.3;910.0;389.0;717.0;148.0;1112.0;1340.0;5.9;66.4;0.6226;;
15/01/2005;23.00.00;3.0;1231.0;-200.0;11.1;1017.0;492.0;655.0;151.0;1207.0;1414.0;5.2;70.0;0.6232;;
16/01/2005;00.00.00;3.8;1289.0;-200.0;13.6;1104.0;531.0;623.0;165.0;1257.0;1499.0;5.2;67.8;0.6028;;
16/01/2005;01.00.00;3.2;1166.0;-200.0;9.8;970.0;487.0;705.0;165.0;1136.0;1306.0;4.9;67.1;0.5863;;
16/01/2005;02.00.00;2.1;1062.0;-200.0;7.6;884.0;293.0;748.0;128.0;1062.0;1172.0;5.1;65.5;0.5811;;
16/01/2005;03.00.00;1.7;1028.0;-200.0;6.0;813.0;-200.0;794.0;-200.0;1019.0;1076.0;4.0;69.5;0.5706;;
16/01/2005;04.00.00;1.7;1003.0;-200.0;5.9;807.0;219.0;819.0;115.0;1021.0;1005.0;3.7;68.9;0.5549;;
16/01/2005;05.00.00;1.4;929.0;-200.0;4.2;721.0;198.0;923.0;120.0;956.0;913.0;4.5;62.7;0.5343;;
16/01/2005;06.00.00;1.2;951.0;-200.0;4.5;737.0;166.0;910.0;106.0;977.0;922.0;4.7;62.3;0.5368;;
16/01/2005;07.00.00;1.4;1011.0;-200.0;5.4;783.0;255.0;835.0;118.0;1013.0;1026.0;3.9;67.1;0.5483;;
16/01/2005;08.00.00;1.4;939.0;-200.0;4.8;751.0;312.0;898.0;156.0;984.0;952.0;5.7;54.5;0.5034;;
16/01/2005;09.00.00;1.7;946.0;-200.0;6.3;827.0;236.0;876.0;130.0;1037.0;915.0;6.1;50.3;0.4769;;
16/01/2005;10.00.00;1.0;841.0;-200.0;2.6;625.0;172.0;1054.0;112.0;846.0;687.0;9.0;39.5;0.4554;;
16/01/2005;11.00.00;1.0;850.0;-200.0;2.6;629.0;138.0;1076.0;96.0;847.0;597.0;10.7;34.4;0.4406;;
16/01/2005;12.00.00;0.8;831.0;-200.0;2.2;602.0;121.0;1123.0;89.0;824.0;527.0;11.1;33.4;0.4401;;
16/01/2005;13.00.00;1.0;866.0;-200.0;3.0;652.0;143.0;1060.0;98.0;857.0;573.0;11.9;30.8;0.4285;;
16/01/2005;14.00.00;0.8;819.0;-200.0;1.9;576.0;114.0;1142.0;85.0;809.0;492.0;11.4;32.0;0.431;;
16/01/2005;15.00.00;0.7;833.0;-200.0;2.0;584.0;107.0;1144.0;80.0;821.0;463.0;11.3;32.5;0.4334;;
16/01/2005;16.00.00;1.1;877.0;-200.0;2.8;642.0;176.0;1037.0;112.0;859.0;565.0;11.0;33.0;0.4331;;
16/01/2005;17.00.00;1.1;892.0;-200.0;3.3;668.0;180.0;1017.0;121.0;872.0;632.0;10.3;35.0;0.4377;;
16/01/2005;18.00.00;1.2;899.0;-200.0;3.4;674.0;212.0;1002.0;132.0;893.0;691.0;8.4;40.9;0.4542;;
16/01/2005;19.00.00;2.0;1008.0;-200.0;7.1;861.0;331.0;839.0;160.0;977.0;943.0;8.3;38.5;0.4228;;
16/01/2005;20.00.00;2.2;1013.0;-200.0;7.4;873.0;369.0;820.0;167.0;984.0;985.0;8.1;37.9;0.41;;
16/01/2005;21.00.00;1.5;912.0;-200.0;4.3;730.0;274.0;959.0;157.0;893.0;821.0;7.7;39.0;0.4106;;
16/01/2005;22.00.00;1.2;907.0;-200.0;3.9;705.0;199.0;995.0;130.0;880.0;767.0;7.0;41.5;0.4193;;
16/01/2005;23.00.00;1.5;953.0;-200.0;5.2;771.0;248.0;905.0;145.0;936.0;895.0;6.6;42.6;0.4179;;
17/01/2005;00.00.00;1.4;916.0;-200.0;3.8;701.0;197.0;954.0;133.0;899.0;791.0;6.4;44.2;0.428;;
17/01/2005;01.00.00;1.2;894.0;-200.0;3.5;682.0;147.0;991.0;110.0;881.0;770.0;6.0;46.0;0.4349;;
17/01/2005;02.00.00;1.0;895.0;-200.0;2.9;648.0;135.0;1001.0;100.0;875.0;839.0;4.4;53.1;0.4484;;
17/01/2005;03.00.00;0.6;845.0;-200.0;1.4;534.0;-200.0;1168.0;-200.0;833.0;721.0;4.0;54.3;0.4454;;
17/01/2005;04.00.00;0.7;837.0;-200.0;1.1;512.0;95.0;1228.0;79.0;836.0;720.0;3.7;55.8;0.4489;;
17/01/2005;05.00.00;0.5;795.0;-200.0;1.0;504.0;94.0;1258.0;79.0;840.0;682.0;2.6;58.6;0.4385;;
17/01/2005;06.00.00;0.7;874.0;-200.0;1.6;552.0;121.0;1162.0;90.0;857.0;723.0;3.2;56.0;0.4364;;
17/01/2005;07.00.00;1.0;920.0;-200.0;3.2;667.0;131.0;1005.0;95.0;916.0;813.0;3.6;55.4;0.4419;;
17/01/2005;08.00.00;3.0;1257.0;-200.0;15.9;1176.0;552.0;612.0;169.0;1357.0;1365.0;1.8;63.3;0.4464;;
17/01/2005;09.00.00;4.1;1222.0;-200.0;18.0;1239.0;614.0;574.0;199.0;1346.0;1472.0;2.4;60.2;0.4426;;
17/01/2005;10.00.00;3.1;1196.0;-200.0;14.7;1139.0;530.0;617.0;186.0;1271.0;1497.0;4.6;52.1;0.4472;;
17/01/2005;11.00.00;3.8;1214.0;-200.0;15.1;1153.0;721.0;612.0;208.0;1244.0;1626.0;8.2;40.5;0.4414;;
17/01/2005;12.00.00;2.7;1149.0;-200.0;13.4;1096.0;474.0;639.0;178.0;1219.0;1476.0;10.5;34.7;0.4393;;
17/01/2005;13.00.00;3.1;1166.0;-200.0;14.5;1134.0;514.0;603.0;176.0;1227.0;1531.0;11.1;33.3;0.4384;;
17/01/2005;14.00.00;3.1;1170.0;-200.0;14.7;1138.0;504.0;611.0;177.0;1233.0;1503.0;11.1;32.6;0.4292;;
17/01/2005;15.00.00;3.2;1176.0;-200.0;17.0;1209.0;508.0;588.0;182.0;1264.0;1488.0;12.4;28.3;0.4076;;
17/01/2005;16.00.00;3.3;1147.0;-200.0;15.3;1158.0;529.0;615.0;182.0;1200.0;1435.0;12.9;24.5;0.363;;
17/01/2005;17.00.00;4.0;1294.0;-200.0;21.2;1330.0;676.0;535.0;193.0;1363.0;1725.0;11.4;28.7;0.3865;;
17/01/2005;18.00.00;8.6;1683.0;-200.0;43.0;1831.0;1216.0;374.0;272.0;1964.0;2331.0;9.2;39.3;0.4573;;
17/01/2005;19.00.00;8.7;1615.0;-200.0;37.2;1712.0;1230.0;384.0;225.0;1811.0;2312.0;7.8;48.1;0.5115;;
17/01/2005;20.00.00;3.6;1256.0;-200.0;16.7;1201.0;582.0;563.0;181.0;1251.0;1699.0;7.2;50.6;0.517;;
17/01/2005;21.00.00;3.0;1205.0;-200.0;13.4;1098.0;460.0;610.0;172.0;1170.0;1587.0;6.0;53.3;0.5008;;
17/01/2005;22.00.00;1.9;1087.0;-200.0;8.7;926.0;340.0;715.0;153.0;1053.0;1390.0;5.3;55.0;0.4921;;
17/01/2005;23.00.00;1.9;1092.0;-200.0;7.4;875.0;298.0;751.0;143.0;1010.0;1347.0;4.2;58.1;0.4832;;
18/01/2005;00.00.00;1.6;1039.0;-200.0;6.7;845.0;300.0;775.0;142.0;993.0;1268.0;3.4;60.9;0.4809;;
18/01/2005;01.00.00;1.4;1001.0;-200.0;5.0;762.0;223.0;850.0;131.0;948.0;1155.0;3.0;60.2;0.4639;;
18/01/2005;02.00.00;1.0;925.0;-200.0;3.4;677.0;151.0;958.0;105.0;901.0;1024.0;3.2;58.8;0.4578;;
18/01/2005;03.00.00;0.7;880.0;-200.0;2.4;613.0;-200.0;1016.0;-200.0;878.0;968.0;3.3;57.7;0.4516;;
18/01/2005;04.00.00;-200.0;873.0;-200.0;2.1;592.0;108.0;1076.0;83.0;869.0;915.0;4.5;53.8;0.4572;;
18/01/2005;05.00.00;0.8;880.0;-200.0;2.5;618.0;125.0;1023.0;87.0;893.0;928.0;3.1;59.7;0.4604;;
18/01/2005;06.00.00;0.9;950.0;-200.0;3.5;680.0;181.0;936.0;106.0;914.0;1028.0;4.2;57.1;0.4743;;
18/01/2005;07.00.00;1.5;1039.0;-200.0;6.9;855.0;341.0;783.0;140.0;1025.0;1210.0;3.4;58.5;0.4608;;
18/01/2005;08.00.00;3.1;1284.0;-200.0;16.8;1204.0;552.0;599.0;167.0;1337.0;1531.0;3.9;57.3;0.4661;;
18/01/2005;09.00.00;5.1;1350.0;-200.0;20.3;1305.0;839.0;509.0;175.0;1383.0;1745.0;4.3;56.8;0.4768;;
18/01/2005;10.00.00;5.8;1476.0;-200.0;25.0;1428.0;1049.0;477.0;235.0;1536.0;1974.0;5.6;52.9;0.4841;;
18/01/2005;11.00.00;3.8;1342.0;-200.0;17.2;1215.0;796.0;542.0;196.0;1332.0;1806.0;5.5;54.9;0.4985;;
18/01/2005;12.00.00;4.4;1488.0;-200.0;21.4;1336.0;999.0;479.0;211.0;1483.0;1985.0;5.1;64.3;0.5697;;
18/01/2005;13.00.00;4.9;1557.0;-200.0;25.1;1432.0;1022.0;445.0;234.0;1605.0;2068.0;5.5;66.1;0.601;;
18/01/2005;14.00.00;5.2;1610.0;-200.0;28.0;1502.0;1023.0;420.0;240.0;1697.0;2087.0;5.5;69.3;0.6331;;
18/01/2005;15.00.00;4.6;1583.0;-200.0;26.1;1457.0;1065.0;431.0;243.0;1640.0;1994.0;5.0;75.5;0.6667;;
18/01/2005;16.00.00;4.8;1620.0;-200.0;24.7;1420.0;1098.0;436.0;224.0;1598.0;1971.0;5.2;76.2;0.6796;;
18/01/2005;17.00.00;4.9;1605.0;-200.0;24.5;1416.0;1099.0;436.0;240.0;1614.0;1941.0;5.3;77.4;0.6954;;
18/01/2005;18.00.00;4.9;1604.0;-200.0;27.7;1496.0;939.0;410.0;215.0;1733.0;1969.0;5.0;79.6;0.7022;;
18/01/2005;19.00.00;5.5;1582.0;-200.0;26.0;1455.0;875.0;423.0;216.0;1725.0;1813.0;5.1;83.0;0.7352;;
18/01/2005;20.00.00;4.2;1523.0;-200.0;21.7;1342.0;745.0;466.0;184.0;1588.0;1677.0;6.4;82.9;0.8022;;
18/01/2005;21.00.00;1.5;1172.0;-200.0;6.0;813.0;339.0;774.0;152.0;1233.0;1118.0;10.3;74.0;0.9237;;
18/01/2005;22.00.00;0.1;1021.0;-200.0;3.3;670.0;135.0;932.0;104.0;1187.0;828.0;11.3;71.8;0.9577;;
18/01/2005;23.00.00;0.2;1125.0;-200.0;4.9;758.0;167.0;820.0;104.0;1241.0;867.0;9.8;81.9;0.9923;;
19/01/2005;00.00.00;0.9;1197.0;-200.0;6.6;840.0;232.0;712.0;124.0;1298.0;974.0;9.5;83.8;0.9972;;
19/01/2005;01.00.00;1.0;1174.0;-200.0;6.7;842.0;273.0;723.0;127.0;1286.0;975.0;9.9;81.0;0.9885;;
19/01/2005;02.00.00;0.4;1106.0;-200.0;4.4;733.0;165.0;822.0;109.0;1208.0;902.0;9.9;79.8;0.9725;;
19/01/2005;03.00.00;-200.0;873.0;-200.0;1.5;549.0;-200.0;1106.0;-200.0;1008.0;791.0;6.9;76.4;0.7661;;
19/01/2005;04.00.00;-200.0;828.0;-200.0;1.1;506.0;75.0;1222.0;73.0;945.0;673.0;4.8;75.7;0.659;;
19/01/2005;05.00.00;-200.0;830.0;-200.0;0.9;492.0;53.0;1263.0;52.0;948.0;578.0;4.7;78.9;0.682;;
19/01/2005;06.00.00;-200.0;840.0;-200.0;1.2;515.0;72.0;1235.0;57.0;941.0;563.0;5.0;75.0;0.6627;;
19/01/2005;07.00.00;0.1;909.0;-200.0;2.5;622.0;130.0;1046.0;89.0;992.0;730.0;5.6;69.5;0.6362;;
19/01/2005;08.00.00;0.7;1098.0;-200.0;7.6;881.0;265.0;760.0;128.0;1203.0;974.0;7.0;64.9;0.6512;;
19/01/2005;09.00.00;1.2;1036.0;-200.0;7.3;868.0;314.0;732.0;152.0;1158.0;958.0;7.1;65.4;0.6644;;
19/01/2005;10.00.00;0.2;912.0;-200.0;3.7;692.0;194.0;923.0;128.0;1020.0;713.0;6.4;67.4;0.6537;;
19/01/2005;11.00.00;-200.0;873.0;-200.0;2.5;618.0;180.0;1036.0;124.0;994.0;617.0;5.3;75.9;0.6824;;
19/01/2005;12.00.00;-200.0;889.0;-200.0;2.7;634.0;181.0;1009.0;117.0;1018.0;591.0;6.3;73.0;0.7024;;
19/01/2005;13.00.00;0.3;965.0;-200.0;4.6;742.0;193.0;889.0;110.0;1099.0;661.0;8.6;63.3;0.7073;;
19/01/2005;14.00.00;0.6;1009.0;-200.0;6.7;845.0;263.0;771.0;128.0;1132.0;856.0;10.0;55.0;0.6753;;
19/01/2005;15.00.00;0.2;918.0;-200.0;4.3;729.0;176.0;904.0;114.0;1014.0;639.0;9.4;53.6;0.6333;;
19/01/2005;16.00.00;0.2;920.0;-200.0;4.3;729.0;168.0;891.0;110.0;1013.0;647.0;9.2;55.0;0.6402;;
19/01/2005;17.00.00;0.7;923.0;-200.0;4.1;715.0;170.0;915.0;112.0;1015.0;646.0;8.7;55.1;0.6228;;
19/01/2005;18.00.00;1.8;1021.0;-200.0;7.6;883.0;234.0;766.0;130.0;1139.0;846.0;8.9;54.4;0.62;;
19/01/2005;19.00.00;2.2;998.0;-200.0;7.0;858.0;256.0;770.0;135.0;1109.0;857.0;8.6;53.6;0.5992;;
19/01/2005;20.00.00;2.3;1061.0;-200.0;9.6;962.0;257.0;721.0;141.0;1167.0;942.0;9.0;50.4;0.5809;;
19/01/2005;21.00.00;2.6;1016.0;-200.0;7.8;892.0;317.0;758.0;141.0;1109.0;945.0;9.2;49.8;0.5808;;
19/01/2005;22.00.00;1.1;859.0;-200.0;2.4;611.0;135.0;1053.0;95.0;918.0;562.0;8.8;52.1;0.5918;;
19/01/2005;23.00.00;1.2;945.0;-200.0;3.9;707.0;159.0;963.0;97.0;1005.0;657.0;8.8;50.9;0.5781;;
20/01/2005;00.00.00;1.8;937.0;-200.0;4.1;715.0;186.0;896.0;112.0;995.0;723.0;8.7;51.1;0.5755;;
20/01/2005;01.00.00;1.1;876.0;-200.0;2.5;618.0;102.0;1032.0;74.0;948.0;555.0;8.6;51.5;0.5772;;
20/01/2005;02.00.00;0.9;831.0;-200.0;1.3;530.0;75.0;1169.0;62.0;893.0;472.0;8.5;51.9;0.5766;;
20/01/2005;03.00.00;0.7;828.0;-200.0;1.2;514.0;-200.0;1205.0;-200.0;880.0;434.0;8.1;53.1;0.5742;;
20/01/2005;04.00.00;0.6;810.0;-200.0;0.7;470.0;41.0;1315.0;40.0;863.0;412.0;7.8;54.2;0.5755;;
20/01/2005;05.00.00;0.6;822.0;-200.0;0.9;493.0;50.0;1278.0;45.0;876.0;453.0;7.1;56.0;0.569;;
20/01/2005;06.00.00;0.9;898.0;-200.0;2.9;646.0;189.0;1013.0;93.0;954.0;702.0;7.0;57.6;0.5784;;
20/01/2005;07.00.00;1.0;909.0;-200.0;2.7;636.0;182.0;992.0;104.0;947.0;720.0;7.5;55.3;0.5734;;
20/01/2005;08.00.00;3.4;1256.0;-200.0;14.4;1130.0;636.0;616.0;162.0;1316.0;1311.0;7.0;56.3;0.566;;
20/01/2005;09.00.00;4.2;1298.0;-200.0;17.2;1217.0;704.0;552.0;169.0;1409.0;1444.0;7.6;53.5;0.5605;;
20/01/2005;10.00.00;4.4;1326.0;-200.0;17.4;1223.0;854.0;547.0;190.0;1381.0;1613.0;8.3;50.5;0.5558;;
20/01/2005;11.00.00;2.9;1139.0;-200.0;11.5;1031.0;652.0;649.0;170.0;1181.0;1388.0;12.4;37.1;0.5329;;
20/01/2005;12.00.00;2.6;1135.0;-200.0;11.9;1047.0;529.0;641.0;151.0;1175.0;1379.0;13.9;32.3;0.5117;;
20/01/2005;13.00.00;2.6;1117.0;-200.0;12.6;1071.0;438.0;638.0;150.0;1178.0;1289.0;14.4;28.9;0.4723;;
20/01/2005;14.00.00;3.0;1094.0;-200.0;14.3;1128.0;438.0;626.0;154.0;1191.0;1280.0;14.8;25.4;0.4259;;
20/01/2005;15.00.00;2.3;982.0;-200.0;10.3;990.0;378.0;745.0;140.0;1018.0;1059.0;15.1;20.8;0.3536;;
20/01/2005;16.00.00;3.0;1107.0;-200.0;14.5;1134.0;482.0;639.0;167.0;1172.0;1299.0;15.4;23.5;0.4076;;
20/01/2005;17.00.00;4.5;1290.0;-200.0;21.9;1349.0;709.0;534.0;204.0;1386.0;1638.0;13.7;28.1;0.4381;;
20/01/2005;18.00.00;6.0;1445.0;-200.0;28.5;1516.0;796.0;455.0;210.0;1594.0;1946.0;11.5;37.5;0.5068;;
20/01/2005;19.00.00;4.3;1357.0;-200.0;21.2;1330.0;605.0;511.0;182.0;1414.0;1798.0;10.4;42.3;0.5337;;
20/01/2005;20.00.00;3.4;1248.0;-200.0;16.0;1179.0;472.0;577.0;165.0;1259.0;1609.0;9.9;44.0;0.5381;;
20/01/2005;21.00.00;2.8;1220.0;-200.0;13.0;1085.0;411.0;618.0;150.0;1205.0;1531.0;8.7;48.3;0.5458;;
20/01/2005;22.00.00;2.1;1137.0;-200.0;7.0;856.0;264.0;758.0;132.0;1032.0;1338.0;8.1;49.9;0.5417;;
20/01/2005;23.00.00;1.7;1102.0;-200.0;6.4;829.0;217.0;773.0;120.0;1015.0;1274.0;7.3;52.8;0.5419;;
21/01/2005;00.00.00;1.8;1082.0;-200.0;5.8;801.0;211.0;780.0;119.0;1035.0;1200.0;8.0;52.2;0.5623;;
21/01/2005;01.00.00;1.6;1053.0;-200.0;5.6;795.0;179.0;786.0;110.0;1039.0;1143.0;6.8;56.4;0.5609;;
21/01/2005;02.00.00;1.4;1003.0;-200.0;4.5;740.0;135.0;847.0;94.0;992.0;1048.0;6.7;57.4;0.5654;;
21/01/2005;03.00.00;1.3;1019.0;-200.0;4.6;744.0;-200.0;836.0;-200.0;1000.0;1049.0;5.9;62.1;0.5806;;
21/01/2005;04.00.00;-200.0;1071.0;-200.0;5.9;808.0;221.0;757.0;101.0;1046.0;1172.0;5.4;65.9;0.5947;;
21/01/2005;05.00.00;1.3;1118.0;-200.0;6.6;841.0;284.0;702.0;117.0;1056.0;1368.0;5.5;66.5;0.6054;;
21/01/2005;06.00.00;1.6;1206.0;-200.0;9.2;948.0;357.0;628.0;121.0;1129.0;1540.0;5.9;65.8;0.6178;;
21/01/2005;07.00.00;2.4;1256.0;-200.0;12.2;1056.0;469.0;582.0;138.0;1230.0;1575.0;6.4;63.9;0.6192;;
21/01/2005;08.00.00;4.5;1501.0;-200.0;22.6;1367.0;766.0;465.0;174.0;1558.0;1856.0;7.2;62.2;0.6351;;
21/01/2005;09.00.00;5.7;1578.0;-200.0;29.0;1527.0;875.0;419.0;179.0;1761.0;2086.0;7.9;60.0;0.6406;;
21/01/2005;10.00.00;4.3;1427.0;-200.0;19.4;1280.0;800.0;500.0;175.0;1481.0;1948.0;8.3;58.5;0.6403;;
21/01/2005;11.00.00;4.2;1440.0;-200.0;20.5;1311.0;815.0;482.0;183.0;1476.0;2022.0;9.3;54.5;0.6415;;
21/01/2005;12.00.00;4.5;1522.0;-200.0;22.5;1365.0;841.0;464.0;189.0;1526.0;2104.0;10.2;53.1;0.6608;;
21/01/2005;13.00.00;5.0;1517.0;-200.0;24.0;1403.0;827.0;451.0;198.0;1579.0;2195.0;11.1;51.4;0.679;;
21/01/2005;14.00.00;2.9;1300.0;-200.0;13.9;1113.0;402.0;573.0;142.0;1291.0;1845.0;12.8;46.9;0.6919;;
21/01/2005;15.00.00;3.0;1401.0;-200.0;16.8;1204.0;415.0;526.0;139.0;1401.0;1947.0;13.1;48.0;0.7181;;
21/01/2005;16.00.00;3.3;1551.0;-200.0;20.2;1303.0;435.0;469.0;99.0;1520.0;2171.0;13.5;51.5;0.793;;
21/01/2005;17.00.00;1.4;1411.0;-200.0;16.4;1191.0;570.0;519.0;135.0;1426.0;1920.0;13.4;51.2;0.7808;;
21/01/2005;18.00.00;2.3;1434.0;-200.0;18.0;1239.0;530.0;506.0;223.0;1458.0;1835.0;12.1;55.3;0.7777;;
21/01/2005;19.00.00;1.6;1489.0;-200.0;20.3;1305.0;617.0;476.0;194.0;1547.0;1919.0;12.0;56.5;0.7924;;
21/01/2005;20.00.00;4.9;1835.0;-200.0;38.1;1731.0;983.0;355.0;244.0;2083.0;2254.0;10.4;64.4;0.8123;;
21/01/2005;21.00.00;6.4;1804.0;-200.0;35.7;1679.0;1200.0;370.0;243.0;2005.0;2210.0;9.4;69.1;0.815;;
21/01/2005;22.00.00;3.5;1579.0;-200.0;21.8;1345.0;1028.0;459.0;230.0;1608.0;1961.0;8.9;71.0;0.8115;;
21/01/2005;23.00.00;1.7;1508.0;-200.0;18.2;1246.0;797.0;496.0;207.0;1498.0;1791.0;8.1;73.8;0.7968;;
22/01/2005;00.00.00;2.6;1535.0;-200.0;20.1;1300.0;977.0;483.0;223.0;1524.0;1725.0;7.3;76.8;0.7904;;
22/01/2005;01.00.00;1.6;1395.0;-200.0;14.4;1131.0;811.0;552.0;216.0;1362.0;1553.0;7.3;76.7;0.7862;;
22/01/2005;02.00.00;1.5;1392.0;-200.0;15.1;1153.0;757.0;542.0;198.0;1395.0;1506.0;7.1;77.3;0.7826;;
22/01/2005;03.00.00;0.9;1326.0;-200.0;13.1;1087.0;-200.0;571.0;-200.0;1333.0;1398.0;6.7;78.7;0.7779;;
22/01/2005;04.00.00;0.5;1297.0;-200.0;11.5;1032.0;388.0;605.0;126.0;1297.0;1300.0;7.0;77.8;0.7848;;
22/01/2005;05.00.00;0.9;1331.0;-200.0;13.7;1106.0;497.0;568.0;144.0;1322.0;1383.0;5.7;80.5;0.7416;;
22/01/2005;06.00.00;0.4;1288.0;-200.0;11.6;1036.0;582.0;590.0;183.0;1242.0;1413.0;5.2;81.4;0.7276;;
22/01/2005;07.00.00;0.5;1322.0;-200.0;13.2;1091.0;574.0;565.0;193.0;1307.0;1471.0;5.6;80.4;0.7349;;
22/01/2005;08.00.00;0.8;1390.0;-200.0;15.6;1167.0;588.0;522.0;196.0;1392.0;1619.0;6.3;78.8;0.7544;;
22/01/2005;09.00.00;1.4;1443.0;-200.0;16.9;1207.0;645.0;502.0;208.0;1431.0;1673.0;6.9;76.9;0.7682;;
22/01/2005;10.00.00;1.6;1496.0;-200.0;18.5;1254.0;643.0;484.0;217.0;1472.0;1881.0;9.2;67.7;0.79;;
22/01/2005;11.00.00;1.5;1439.0;-200.0;16.6;1198.0;628.0;502.0;246.0;1426.0;1877.0;11.6;59.8;0.8152;;
22/01/2005;12.00.00;1.0;1432.0;-200.0;15.0;1150.0;547.0;527.0;204.0;1393.0;1818.0;14.0;52.0;0.8288;;
22/01/2005;13.00.00;1.0;1398.0;-200.0;15.0;1149.0;461.0;535.0;192.0;1417.0;1699.0;15.0;50.2;0.8495;;
22/01/2005;14.00.00;1.3;1380.0;-200.0;16.9;1206.0;455.0;515.0;186.0;1500.0;1677.0;14.9;49.9;0.8394;;
22/01/2005;15.00.00;0.1;1022.0;-200.0;7.0;857.0;244.0;770.0;133.0;1068.0;1088.0;15.8;33.8;0.6034;;
22/01/2005;16.00.00;-200.0;973.0;-200.0;5.9;806.0;202.0;851.0;126.0;994.0;926.0;15.4;29.3;0.5068;;
22/01/2005;17.00.00;-200.0;951.0;-200.0;7.1;862.0;256.0;823.0;138.0;972.0;961.0;14.4;25.7;0.4193;;
22/01/2005;18.00.00;0.1;987.0;-200.0;8.6;925.0;310.0;776.0;148.0;1016.0;1066.0;13.4;27.2;0.4157;;
22/01/2005;19.00.00;0.4;1100.0;-200.0;12.2;1057.0;391.0;687.0;167.0;1126.0;1241.0;12.2;28.7;0.4077;;
22/01/2005;20.00.00;0.7;1064.0;-200.0;12.6;1072.0;444.0;704.0;175.0;1103.0;1220.0;11.3;25.7;0.3422;;
22/01/2005;21.00.00;2.7;1316.0;-200.0;21.1;1327.0;794.0;549.0;224.0;1328.0;1613.0;9.7;31.9;0.3848;;
22/01/2005;22.00.00;2.1;1262.0;-200.0;16.9;1208.0;716.0;587.0;215.0;1219.0;1577.0;8.4;36.5;0.4035;;
22/01/2005;23.00.00;1.3;1259.0;-200.0;15.1;1152.0;565.0;610.0;196.0;1165.0;1569.0;8.2;36.8;0.4016;;
23/01/2005;00.00.00;0.8;1166.0;-200.0;10.1;981.0;451.0;697.0;195.0;993.0;1445.0;8.0;36.0;0.3872;;
23/01/2005;01.00.00;-200.0;1066.0;-200.0;7.5;880.0;313.0;784.0;181.0;946.0;1240.0;7.0;39.9;0.4006;;
23/01/2005;02.00.00;-200.0;1051.0;-200.0;7.6;883.0;241.0;783.0;150.0;978.0;1169.0;5.7;44.3;0.4093;;
23/01/2005;03.00.00;-200.0;992.0;-200.0;5.9;808.0;-200.0;849.0;-200.0;926.0;1052.0;4.7;46.6;0.4025;;
23/01/2005;04.00.00;-200.0;969.0;-200.0;5.5;788.0;224.0;854.0;139.0;938.0;1006.0;4.2;50.8;0.4234;;
23/01/2005;05.00.00;-200.0;862.0;-200.0;2.3;609.0;82.0;1101.0;74.0;810.0;757.0;4.6;45.1;0.3861;;
23/01/2005;06.00.00;-200.0;859.0;-200.0;2.0;581.0;89.0;1112.0;73.0;829.0;753.0;2.7;53.3;0.4006;;
23/01/2005;07.00.00;-200.0;849.0;-200.0;1.6;552.0;93.0;1165.0;77.0;812.0;737.0;3.1;51.0;0.3947;;
23/01/2005;08.00.00;-200.0;879.0;-200.0;2.1;594.0;134.0;1119.0;98.0;839.0;792.0;2.5;54.1;0.4017;;
23/01/2005;09.00.00;-200.0;956.0;-200.0;4.4;735.0;189.0;915.0;121.0;942.0;945.0;3.1;53.5;0.4123;;
23/01/2005;10.00.00;-200.0;1039.0;-200.0;6.4;828.0;292.0;791.0;162.0;987.0;1115.0;5.0;47.5;0.418;;
23/01/2005;11.00.00;-200.0;1066.0;-200.0;7.3;871.0;326.0;775.0;178.0;996.0;1131.0;5.8;43.4;0.4032;;
23/01/2005;12.00.00;-200.0;1124.0;-200.0;8.7;927.0;397.0;722.0;206.0;1047.0;1242.0;7.1;42.8;0.4327;;
23/01/2005;13.00.00;-200.0;1160.0;-200.0;9.2;948.0;371.0;712.0;191.0;1072.0;1289.0;7.9;41.6;0.4459;;
23/01/2005;14.00.00;-200.0;1110.0;-200.0;7.9;896.0;305.0;737.0;175.0;1040.0;1276.0;8.1;41.2;0.448;;
23/01/2005;15.00.00;-200.0;1138.0;-200.0;9.0;940.0;328.0;706.0;169.0;1088.0;1359.0;8.3;41.3;0.4533;;
23/01/2005;16.00.00;-200.0;1095.0;-200.0;7.0;857.0;281.0;756.0;180.0;1075.0;1020.0;8.9;49.1;0.5629;;
23/01/2005;17.00.00;-200.0;1045.0;-200.0;3.7;694.0;168.0;911.0;124.0;1025.0;805.0;7.1;66.0;0.6678;;
23/01/2005;18.00.00;-200.0;1078.0;-200.0;4.3;727.0;183.0;849.0;130.0;1057.0;857.0;5.7;75.1;0.6942;;
23/01/2005;19.00.00;-200.0;1169.0;-200.0;6.8;846.0;217.0;767.0;141.0;1157.0;942.0;5.4;77.6;0.7031;;
23/01/2005;20.00.00;-200.0;1174.0;-200.0;8.7;926.0;245.0;674.0;157.0;1220.0;1020.0;5.4;78.2;0.7074;;
23/01/2005;21.00.00;-200.0;1075.0;-200.0;4.7;749.0;154.0;827.0;123.0;1050.0;899.0;7.3;68.1;0.6979;;
